epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
503,12335.4,0.24645,0.2155,0.23216,0.82245,0,0.87722,0.78798,0.84881,0.70891,0.87722,0.78798,0.84881,0.62175,0.66802,1.03393,0.59419,1.07735,0,0.000558855,0.000558855,0.000558855
504,12359.9,0.2547,0.2054,0.24205,0.83479,0,0.86624,0.77337,0.85752,0.70994,0.86624,0.77337,0.85752,0.62977,0.67209,1.06984,0.6089,1.08791,0,0.000557755,0.000557755,0.000557755
505,12384.4,0.25841,0.21456,0.23773,0.8206,0,0.86095,0.78333,0.81856,0.68013,0.86095,0.78333,0.81856,0.59716,0.66495,1.13208,0.64729,1.07164,0,0.000556655,0.000556655,0.000556655
506,12408.9,0.26077,0.21177,0.24719,0.82049,0,0.83338,0.78736,0.77123,0.66051,0.83338,0.78736,0.77123,0.5848,0.64942,1.14506,0.59784,1.05342,0,0.000555556,0.000555556,0.000555556
507,12433.4,0.26474,0.20239,0.25006,0.83747,0,0.86897,0.74741,0.75617,0.65055,0.86897,0.74741,0.75617,0.56498,0.69708,1.21316,0.5928,1.07894,0,0.000554456,0.000554456,0.000554456
508,12457.9,0.25741,0.20086,0.23586,0.81988,0,0.90262,0.72893,0.75426,0.63841,0.90262,0.72893,0.75426,0.55716,0.71496,1.19348,0.63056,1.09126,0,0.000553356,0.000553356,0.000553356
509,12482.4,0.26159,0.21283,0.23544,0.81623,0,0.90841,0.73405,0.76528,0.66485,0.90841,0.73405,0.76528,0.57449,0.67503,1.08517,0.64144,1.05958,0,0.000552256,0.000552256,0.000552256
510,12506.9,0.26651,0.21927,0.24463,0.82562,0,0.90699,0.7403,0.76397,0.6774,0.90699,0.7403,0.76397,0.6033,0.65121,0.95273,0.63076,1.04585,0,0.000551156,0.000551156,0.000551156
511,12531.4,0.25173,0.25673,0.23477,0.80182,0,0.87347,0.79167,0.76539,0.67204,0.87347,0.79167,0.76539,0.60395,0.65078,0.91082,0.59971,1.04369,0,0.000550056,0.000550056,0.000550056
512,12555.9,0.26022,0.21592,0.24012,0.80342,0,0.85991,0.78116,0.75897,0.6596,0.85991,0.78116,0.75897,0.60746,0.64641,0.9193,0.61718,1.04252,0,0.000548956,0.000548956,0.000548956
513,12580.5,0.25179,0.18748,0.2332,0.82053,0,0.89514,0.73098,0.75913,0.65869,0.89514,0.73098,0.75913,0.58165,0.64592,0.9599,0.64397,1.04658,0,0.000547856,0.000547856,0.000547856
514,12605,0.25502,0.22762,0.23572,0.82095,0,0.86965,0.77391,0.75725,0.67242,0.86965,0.77391,0.75725,0.57869,0.6714,1.07895,0.68532,1.07327,0,0.000546756,0.000546756,0.000546756
515,12629.5,0.24586,0.19645,0.24913,0.81301,0,0.84718,0.7858,0.76115,0.6623,0.84718,0.7858,0.76115,0.57193,0.67542,1.10198,0.6601,1.07437,0,0.000545657,0.000545657,0.000545657
516,12654,0.26509,0.22554,0.22353,0.82495,0,0.86208,0.78533,0.75848,0.66324,0.86208,0.78533,0.75848,0.5686,0.65771,1.04788,0.66133,1.05285,0,0.000544557,0.000544557,0.000544557
517,12678.6,0.26151,0.22004,0.22743,0.81893,0,0.87002,0.77899,0.75082,0.65708,0.87002,0.77899,0.75082,0.60077,0.66052,1.01505,0.7178,1.05345,0,0.000543457,0.000543457,0.000543457
518,12703.1,0.24965,0.20791,0.23729,0.8284,0,0.88716,0.7579,0.74614,0.65835,0.88716,0.7579,0.74614,0.55581,0.67255,0.97439,0.70502,1.05488,0,0.000542357,0.000542357,0.000542357
519,12727.6,0.25158,0.19432,0.241,0.82606,0,0.87173,0.76027,0.75124,0.65419,0.87173,0.76027,0.75124,0.55502,0.67872,1.07318,0.69444,1.07472,0,0.000541257,0.000541257,0.000541257
520,12752.1,0.23596,0.19676,0.23404,0.81381,0,0.83979,0.79006,0.75124,0.6465,0.83979,0.79006,0.75124,0.55673,0.68998,1.10491,0.62823,1.09543,0,0.000540157,0.000540157,0.000540157
521,12776.6,0.24782,0.16519,0.24066,0.81832,0,0.88628,0.77169,0.75379,0.6471,0.88628,0.77169,0.75379,0.5716,0.66965,1.06686,0.61346,1.0738,0,0.000539057,0.000539057,0.000539057
522,12801.1,0.25654,0.22014,0.2414,0.82643,0,0.89809,0.7651,0.83684,0.73735,0.89809,0.7651,0.83684,0.65384,0.64156,1.04214,0.60622,1.04312,0,0.000537957,0.000537957,0.000537957
523,12825.6,0.25108,0.17896,0.22712,0.81683,0,0.87949,0.78573,0.78987,0.69643,0.87949,0.78573,0.78987,0.62399,0.63364,1.03006,0.62482,1.04022,0,0.000536857,0.000536857,0.000536857
524,12850.2,0.26471,0.19737,0.35254,0.8082,0,0.84725,0.79337,0.79268,0.68514,0.84725,0.79337,0.79268,0.60391,0.6379,1.02451,0.61417,1.04635,0,0.000535758,0.000535758,0.000535758
525,12874.7,0.26626,0.21225,0.25727,0.82849,0,0.9033,0.71956,0.81482,0.69446,0.9033,0.71956,0.81482,0.59466,0.63759,1.01708,0.61593,1.04186,0,0.000534658,0.000534658,0.000534658
526,12899.2,0.25991,0.22195,0.24248,0.83414,0,0.86652,0.78093,0.89233,0.70596,0.86652,0.78093,0.89233,0.63136,0.64751,1.02833,0.62381,1.05183,0,0.000533558,0.000533558,0.000533558
527,12923.7,0.24938,0.23685,0.22608,0.81659,0,0.7351,0.93408,0.96578,0.75079,0.7351,0.93408,0.96578,0.67569,0.6468,1.09015,0.62259,1.072,0,0.000532458,0.000532458,0.000532458
528,12948.3,0.25694,0.20906,0.23553,0.83636,0,0.75927,0.94414,0.9478,0.72401,0.75927,0.94414,0.9478,0.65987,0.67831,1.07384,0.62931,1.10736,0,0.000531358,0.000531358,0.000531358
529,12972.8,0.26044,0.21931,0.24193,0.82293,0,0.78576,0.97232,0.95681,0.73026,0.78576,0.97232,0.95681,0.6586,0.67929,1.01851,0.62283,1.10383,0,0.000530258,0.000530258,0.000530258
530,12997.2,0.24658,0.20885,0.22153,0.8058,0,0.76954,0.96842,0.9564,0.7368,0.76954,0.96842,0.9564,0.66813,0.66852,0.99768,0.62042,1.08157,0,0.000529158,0.000529158,0.000529158
531,13021.7,0.24315,0.22529,0.21158,0.81682,0,0.64883,0.9,0.85614,0.69731,0.64883,0.9,0.85614,0.6042,0.66091,1.05887,0.65037,1.06512,0,0.000528058,0.000528058,0.000528058
532,13046.2,0.26396,0.21293,0.23573,0.80167,0,0.88617,0.77071,0.82525,0.67675,0.88617,0.77071,0.82525,0.58476,0.67555,1.05999,0.65197,1.09877,0,0.000526958,0.000526958,0.000526958
533,13070.8,0.25624,0.19734,0.23348,0.82624,0,0.91094,0.73499,0.86357,0.68703,0.91094,0.73499,0.86357,0.59826,0.67919,1.01644,0.60935,1.1011,0,0.000525859,0.000525859,0.000525859
534,13095.4,0.26382,0.24423,0.23552,0.81022,0,0.91087,0.75956,0.76788,0.66263,0.91087,0.75956,0.76788,0.57902,0.66824,0.96069,0.62507,1.0793,0,0.000524759,0.000524759,0.000524759
535,13119.9,0.24985,0.19717,0.22942,0.82906,0,0.89323,0.75956,0.77535,0.67644,0.89323,0.75956,0.77535,0.58376,0.65695,0.95465,0.63086,1.06968,0,0.000523659,0.000523659,0.000523659
536,13144.4,0.24252,0.20154,0.2434,0.82344,0,0.8908,0.77693,0.77142,0.66742,0.8908,0.77693,0.77142,0.5892,0.66305,0.96511,0.66282,1.07476,0,0.000522559,0.000522559,0.000522559
537,13169,0.2583,0.20327,0.2352,0.82078,0,0.86337,0.78333,0.76137,0.6508,0.86337,0.78333,0.76137,0.57049,0.68478,0.97981,0.63484,1.08566,0,0.000521459,0.000521459,0.000521459
538,13193.5,0.24275,0.19551,0.22364,0.83141,0,0.84932,0.78333,0.75832,0.64666,0.84932,0.78333,0.75832,0.56873,0.67612,1.01746,0.63001,1.08397,0,0.000520359,0.000520359,0.000520359
539,13217.9,0.27167,0.27208,0.25149,0.82712,0,0.85668,0.77946,0.78047,0.65318,0.85668,0.77946,0.78047,0.56276,0.67845,1.00835,0.62531,1.0899,0,0.000519259,0.000519259,0.000519259
540,13242.4,0.24936,0.21401,0.22257,0.82137,0,0.85707,0.77999,0.80447,0.65493,0.85707,0.77999,0.80447,0.56317,0.67463,1.03447,0.65121,1.08353,0,0.000518159,0.000518159,0.000518159
541,13266.9,0.23623,0.1747,0.23337,0.82013,0,0.83299,0.78805,0.78919,0.66479,0.83299,0.78805,0.78919,0.57602,0.66511,1.06,0.67272,1.07537,0,0.000517059,0.000517059,0.000517059
542,13291.4,0.27289,0.2528,0.26926,0.83584,0,0.87386,0.73167,0.74654,0.65019,0.87386,0.73167,0.74654,0.57005,0.65196,1.01703,0.66974,1.06392,0,0.00051596,0.00051596,0.00051596
543,13316,0.25145,0.22022,0.26051,0.81264,0,0.72458,0.89167,0.89925,0.76507,0.72458,0.89167,0.89925,0.68889,0.64942,0.98503,0.63047,1.059,0,0.00051486,0.00051486,0.00051486
544,13340.5,0.25357,0.18581,0.24324,0.81371,0,0.88234,0.72104,0.93941,0.77572,0.88234,0.72104,0.93941,0.69514,0.66339,0.97812,0.65667,1.06042,0,0.00051376,0.00051376,0.00051376
545,13365,0.25617,0.2329,0.23663,0.82659,0,0.88615,0.71956,0.8514,0.66412,0.88615,0.71956,0.8514,0.59285,0.66584,0.95951,0.6634,1.06025,0,0.00051266,0.00051266,0.00051266
546,13389.5,0.23526,0.20267,0.23271,0.81789,0,0.76246,0.89396,0.94001,0.705,0.76246,0.89396,0.94001,0.62674,0.66683,0.98498,0.65514,1.06426,0,0.00051156,0.00051156,0.00051156
547,13414,0.26737,0.21142,0.25162,0.82545,0,0.75198,0.9275,0.96478,0.73713,0.75198,0.9275,0.96478,0.64365,0.67433,1.06979,0.64709,1.06424,0,0.00051046,0.00051046,0.00051046
548,13438.5,0.25429,0.16872,0.24142,0.82447,0,0.76635,0.96512,0.95242,0.71232,0.76635,0.96512,0.95242,0.62392,0.69,1.13357,0.66883,1.08153,0,0.00050936,0.00050936,0.00050936
549,13463,0.23326,0.18631,0.2078,0.81325,0,0.76624,0.98017,0.95005,0.71561,0.76624,0.98017,0.95005,0.62012,0.6757,1.15615,0.66101,1.07849,0,0.00050826,0.00050826,0.00050826
550,13487.5,0.25052,0.16591,0.24033,0.81835,0,0.76672,0.97625,0.96244,0.71247,0.76672,0.97625,0.96244,0.62657,0.67919,1.14451,0.6317,1.07637,0,0.00050716,0.00050716,0.00050716
551,13512.1,0.24063,0.18583,0.31612,0.80429,0,0.89744,0.74644,0.91809,0.70908,0.89744,0.74644,0.91809,0.63274,0.67691,1.13515,0.62297,1.07334,0,0.00050606,0.00050606,0.00050606
552,13536.5,0.24119,0.20214,0.23123,0.81995,0,0.8875,0.74678,0.75812,0.66039,0.8875,0.74678,0.75812,0.57752,0.67216,1.15126,0.66456,1.06852,0,0.000504961,0.000504961,0.000504961
553,13561.1,0.23973,0.2006,0.22134,0.82261,0,0.8968,0.74333,0.75466,0.65352,0.8968,0.74333,0.75466,0.57354,0.67703,1.18264,0.71265,1.07918,0,0.000503861,0.000503861,0.000503861
554,13585.6,0.23945,0.20011,0.2272,0.79985,0,0.89041,0.76333,0.76866,0.6674,0.89041,0.76333,0.76866,0.5865,0.64958,1.06304,0.68856,1.06159,0,0.000502761,0.000502761,0.000502761
555,13610.1,0.24275,0.25009,0.23222,0.83036,0,0.91942,0.71479,0.7638,0.67167,0.91942,0.71479,0.7638,0.60523,0.6489,0.95677,0.64511,1.05435,0,0.000501661,0.000501661,0.000501661
556,13634.6,0.22183,0.1904,0.22749,0.81691,0,0.90437,0.72333,0.75681,0.65401,0.90437,0.72333,0.75681,0.59416,0.64537,0.9216,0.62373,1.05331,0,0.000500561,0.000500561,0.000500561
557,13659.1,0.25797,0.20895,0.24206,0.83285,0,0.86439,0.77601,0.72921,0.64359,0.86439,0.77601,0.72921,0.57738,0.65704,0.96995,0.63873,1.06968,0,0.000499461,0.000499461,0.000499461
558,13683.6,0.25821,0.19742,0.25329,0.82874,0,0.86005,0.76883,0.76659,0.63514,0.86005,0.76883,0.76659,0.57029,0.68771,1.03886,0.64268,1.09237,0,0.000498361,0.000498361,0.000498361
559,13708.1,0.24021,0.18486,0.2261,0.81585,0,0.83102,0.7899,0.74574,0.63395,0.83102,0.7899,0.74574,0.57063,0.68319,1.04215,0.63569,1.09053,0,0.000497261,0.000497261,0.000497261
560,13732.6,0.23781,0.2094,0.22735,0.80747,0,0.85928,0.78333,0.79841,0.66384,0.85928,0.78333,0.79841,0.59287,0.65931,1.05682,0.61695,1.07824,0,0.000496161,0.000496161,0.000496161
561,13757.1,0.23197,0.17496,0.22706,0.82406,0,0.86386,0.78333,0.74749,0.63963,0.86386,0.78333,0.74749,0.57461,0.64394,1.07296,0.60964,1.06783,0,0.000495062,0.000495062,0.000495062
562,13781.6,0.24607,0.19296,0.21298,0.80704,0,0.86114,0.78333,0.74411,0.64556,0.86114,0.78333,0.74411,0.56902,0.64933,1.09671,0.62933,1.06278,0,0.000493962,0.000493962,0.000493962
563,13806.2,0.24303,0.22019,0.23661,0.80706,0,0.85423,0.78333,0.74441,0.63885,0.85423,0.78333,0.74441,0.55537,0.65237,1.0731,0.60307,1.05985,0,0.000492862,0.000492862,0.000492862
564,13830.8,0.2232,0.18247,0.20725,0.82652,0,0.85907,0.7884,0.75512,0.64324,0.85907,0.7884,0.75512,0.55631,0.65329,1.01103,0.65671,1.05517,0,0.000491762,0.000491762,0.000491762
565,13855.2,0.23342,0.18759,0.21796,0.81236,0,0.85426,0.8,0.75164,0.66325,0.85426,0.8,0.75164,0.57167,0.65598,0.99425,0.66466,1.06264,0,0.000490662,0.000490662,0.000490662
566,13879.8,0.23009,0.18031,0.21603,0.82502,0,0.84928,0.78,0.73915,0.64566,0.84928,0.78,0.73915,0.56464,0.66713,0.98862,0.65675,1.07532,0,0.000489562,0.000489562,0.000489562
567,13904.3,0.23317,0.18083,0.21451,0.82355,0,0.86165,0.7731,0.7534,0.6574,0.86165,0.7731,0.7534,0.56677,0.67134,1.01086,0.61691,1.07292,0,0.000488462,0.000488462,0.000488462
568,13928.8,0.23927,0.18631,0.21875,0.81791,0,0.86408,0.79167,0.93443,0.68147,0.86408,0.79167,0.93443,0.61204,0.65865,1.05858,0.60285,1.06416,0,0.000487362,0.000487362,0.000487362
569,13953.4,0.24759,0.217,0.23613,0.82356,0,0.86884,0.75853,0.77287,0.68445,0.86884,0.75853,0.77287,0.58953,0.64817,1.10483,0.60775,1.0529,0,0.000486262,0.000486262,0.000486262
570,13977.8,0.24858,0.23305,0.21793,0.82495,0,0.88507,0.76551,0.75431,0.6572,0.88507,0.76551,0.75431,0.57236,0.6559,1.10053,0.63776,1.06455,0,0.000485163,0.000485163,0.000485163
571,14002.3,0.22727,0.21899,0.22533,0.80622,0,0.8888,0.76007,0.76605,0.65634,0.8888,0.76007,0.76605,0.57447,0.67096,1.02927,0.59623,1.07518,0,0.000484063,0.000484063,0.000484063
572,14026.8,0.24475,0.23514,0.23292,0.83076,0,0.87477,0.79005,0.76249,0.66415,0.87477,0.79005,0.76249,0.58038,0.65464,0.95657,0.57144,1.05386,0,0.000482963,0.000482963,0.000482963
573,14051.3,0.24607,0.2074,0.22928,0.834,0,0.66172,0.79167,0.76645,0.66729,0.66172,0.79167,0.76645,0.59236,0.64633,0.97411,0.60816,1.05241,0,0.000481863,0.000481863,0.000481863
574,14075.9,0.23778,0.20791,0.22032,0.82553,0,0.6692,0.79167,0.74937,0.65539,0.6692,0.79167,0.74937,0.57421,0.63392,1.01638,0.65094,1.05538,0,0.000480763,0.000480763,0.000480763
575,14100.4,0.24146,0.18325,0.21528,0.82248,0,0.8765,0.8,0.94507,0.8141,0.8765,0.8,0.94507,0.73368,0.64831,1.05924,0.61998,1.06741,0,0.000479663,0.000479663,0.000479663
576,14124.9,0.21984,0.18993,0.20244,0.80739,0,0.87157,0.77579,0.96424,0.82882,0.87157,0.77579,0.96424,0.74874,0.65903,1.07536,0.58169,1.06865,0,0.000478563,0.000478563,0.000478563
577,14149.4,0.23647,0.20403,0.23087,0.82239,0,0.90893,0.74631,0.96403,0.82133,0.90893,0.74631,0.96403,0.74993,0.65444,1.04782,0.57407,1.06637,0,0.000477463,0.000477463,0.000477463
578,14173.9,0.22576,0.18336,0.22074,0.81221,0,0.8591,0.777,0.96371,0.80846,0.8591,0.777,0.96371,0.73704,0.67637,1.07727,0.62416,1.077,0,0.000476363,0.000476363,0.000476363
579,14198.4,0.25121,0.217,0.2274,0.82004,0,0.85229,0.79127,0.88841,0.71695,0.85229,0.79127,0.88841,0.62162,0.68018,1.10463,0.64502,1.08457,0,0.000475264,0.000475264,0.000475264
580,14223,0.26887,0.22667,0.22882,0.82155,0,0.91198,0.73245,0.85975,0.68891,0.91198,0.73245,0.85975,0.61807,0.68416,1.04345,0.64944,1.08788,0,0.000474164,0.000474164,0.000474164
581,14247.5,0.2568,0.19706,0.2663,0.83999,0,0.8949,0.73989,0.89677,0.76295,0.8949,0.73989,0.89677,0.69092,0.67642,1.02438,0.62139,1.08683,0,0.000473064,0.000473064,0.000473064
582,14272,0.24598,0.20788,0.23744,0.80322,0,0.89484,0.73956,0.93742,0.7532,0.89484,0.73956,0.93742,0.67848,0.67355,1.02605,0.60056,1.08501,0,0.000471964,0.000471964,0.000471964
583,14296.5,0.24474,0.21637,0.21986,0.81187,0,0.90465,0.74333,0.92538,0.76192,0.90465,0.74333,0.92538,0.68311,0.67663,1.06818,0.62051,1.08325,0,0.000470864,0.000470864,0.000470864
584,14321,0.22327,0.18811,0.21411,0.80854,0,0.88749,0.76333,0.77608,0.68858,0.88749,0.76333,0.77608,0.60227,0.67748,1.14367,0.63017,1.08665,0,0.000469764,0.000469764,0.000469764
585,14345.6,0.24657,0.26638,0.23584,0.81751,0,0.8965,0.78333,0.77158,0.68246,0.8965,0.78333,0.77158,0.60533,0.67525,1.22116,0.64429,1.09267,0,0.000468664,0.000468664,0.000468664
586,14370.1,0.22775,0.1923,0.20583,0.8065,0,0.89336,0.76381,0.77688,0.6887,0.89336,0.76381,0.77688,0.5801,0.67033,1.2488,0.62172,1.08739,0,0.000467564,0.000467564,0.000467564
587,14394.7,0.22901,0.1843,0.21886,0.82126,0,0.8576,0.78052,0.76817,0.67072,0.8576,0.78052,0.76817,0.56399,0.66742,1.18389,0.59968,1.08235,0,0.000466464,0.000466464,0.000466464
588,14419.2,0.24222,0.21396,0.22162,0.82102,0,0.85696,0.78333,0.76528,0.67251,0.85696,0.78333,0.76528,0.58589,0.67304,1.13033,0.63005,1.09337,0,0.000465365,0.000465365,0.000465365
589,14443.7,0.23436,0.19239,0.22258,0.81137,0,0.86156,0.78333,0.76703,0.67927,0.86156,0.78333,0.76703,0.58519,0.67896,1.08967,0.63623,1.10367,0,0.000464265,0.000464265,0.000464265
590,14468.2,0.23728,0.21355,0.21467,0.81309,0,0.86554,0.77285,0.77103,0.67943,0.86554,0.77285,0.77103,0.59621,0.6823,1.05125,0.64317,1.10507,0,0.000463165,0.000463165,0.000463165
591,14492.7,0.22033,0.17737,0.21091,0.8114,0,0.87111,0.76721,0.77194,0.67885,0.87111,0.76721,0.77194,0.59619,0.66866,0.98012,0.65015,1.08708,0,0.000462065,0.000462065,0.000462065
592,14517.2,0.22224,0.16835,0.20415,0.81261,0,0.89058,0.75956,0.77745,0.69035,0.89058,0.75956,0.77745,0.60935,0.65768,0.96878,0.6548,1.07248,0,0.000460965,0.000460965,0.000460965
593,14541.7,0.23289,0.16685,0.21808,0.81889,0,0.85305,0.788,0.77853,0.68288,0.85305,0.788,0.77853,0.58675,0.65691,1.03247,0.63973,1.07124,0,0.000459865,0.000459865,0.000459865
594,14566.2,0.23815,0.1766,0.21286,0.81796,0,0.85084,0.77529,0.768,0.67872,0.85084,0.77529,0.768,0.59036,0.65085,1.05019,0.64714,1.07383,0,0.000458765,0.000458765,0.000458765
595,14590.7,0.23675,0.19421,0.21007,0.81425,0,0.87419,0.76167,0.79485,0.69806,0.87419,0.76167,0.79485,0.61405,0.64516,1.06849,0.63866,1.06961,0,0.000457665,0.000457665,0.000457665
596,14615.2,0.23168,0.22344,0.22857,0.8249,0,0.87926,0.76029,0.92172,0.78275,0.87926,0.76029,0.92172,0.68519,0.6601,1.0738,0.65775,1.07689,0,0.000456565,0.000456565,0.000456565
597,14639.7,0.24262,0.18023,0.21833,0.82594,0,0.8865,0.76029,0.89789,0.76283,0.8865,0.76029,0.89789,0.67059,0.66305,1.03137,0.62844,1.08115,0,0.000455466,0.000455466,0.000455466
598,14664.2,0.24823,0.19898,0.22278,0.81642,0,0.84639,0.7821,0.89242,0.76614,0.84639,0.7821,0.89242,0.66977,0.65946,1.02705,0.60902,1.07992,0,0.000454366,0.000454366,0.000454366
599,14688.8,0.21664,0.17126,0.20286,0.79979,0,0.76994,0.8,0.9669,0.79808,0.76994,0.8,0.9669,0.7243,0.64709,1.07759,0.60451,1.0668,0,0.000453266,0.000453266,0.000453266
600,14713.3,0.23199,0.16824,0.20527,0.82327,0,0.79224,1,0.96556,0.79481,0.79224,1,0.96556,0.7301,0.65279,1.14275,0.59854,1.06253,0,0.000452166,0.000452166,0.000452166
601,14737.8,0.23221,0.1695,0.21385,0.81313,0,0.85626,0.79348,0.95945,0.78592,0.85626,0.79348,0.95945,0.71977,0.65451,1.19561,0.61209,1.06709,0,0.000451066,0.000451066,0.000451066
602,14762.3,0.23017,0.20373,0.2162,0.82027,0,0.86253,0.79221,0.77255,0.67998,0.86253,0.79221,0.77255,0.58194,0.65633,1.22003,0.66545,1.07678,0,0.000449966,0.000449966,0.000449966
603,14786.8,0.22507,0.21678,0.2051,0.8234,0,0.85984,0.77952,0.75048,0.661,0.85984,0.77952,0.75048,0.56264,0.65285,1.16943,0.67949,1.07883,0,0.000448866,0.000448866,0.000448866
604,14811.3,0.24017,0.19293,0.21773,0.82995,0,0.8928,0.75401,0.75804,0.66105,0.8928,0.75401,0.75804,0.57243,0.65398,1.06244,0.64694,1.07625,0,0.000447766,0.000447766,0.000447766
605,14835.9,0.21619,0.1708,0.21505,0.82218,0,0.84676,0.79717,0.81378,0.71489,0.84676,0.79717,0.81378,0.62861,0.65527,1.01885,0.63954,1.07179,0,0.000446666,0.000446666,0.000446666
606,14860.4,0.21228,0.1491,0.19517,0.80547,0,0.85621,0.8,0.76617,0.6693,0.85621,0.8,0.76617,0.58602,0.66064,1.02684,0.64282,1.07281,0,0.000445567,0.000445567,0.000445567
607,14884.9,0.21901,0.17648,0.22518,0.80552,0,0.85555,0.79377,0.74631,0.6591,0.85555,0.79377,0.74631,0.57429,0.66882,1.11791,0.65825,1.07714,0,0.000444467,0.000444467,0.000444467
608,14909.4,0.22826,0.20171,0.20398,0.82084,0,0.85806,0.79476,0.74503,0.66453,0.85806,0.79476,0.74503,0.57506,0.67431,1.15576,0.65492,1.07826,0,0.000443367,0.000443367,0.000443367
609,14933.9,0.2343,0.18398,0.22589,0.81411,0,0.85522,0.78685,0.75431,0.67155,0.85522,0.78685,0.75431,0.58164,0.66909,1.12702,0.62446,1.07315,0,0.000442267,0.000442267,0.000442267
610,14958.4,0.23248,0.19755,0.21877,0.81631,0,0.85742,0.78211,0.75445,0.66551,0.85742,0.78211,0.75445,0.57929,0.66355,1.05166,0.64015,1.07395,0,0.000441167,0.000441167,0.000441167
611,14982.9,0.25196,0.20117,0.2274,0.82244,0,0.8462,0.79661,0.75968,0.67429,0.8462,0.79661,0.75968,0.58692,0.64806,1.04934,0.66923,1.07472,0,0.000440067,0.000440067,0.000440067
612,15007.5,0.25095,0.18993,0.22933,0.82475,0,0.84899,0.79887,0.748,0.65317,0.84899,0.79887,0.748,0.57498,0.6447,1.05662,0.69752,1.07162,0,0.000438967,0.000438967,0.000438967
613,15032,0.23528,0.17897,0.23045,0.81202,0,0.84991,0.8,0.76061,0.65174,0.84991,0.8,0.76061,0.57473,0.65819,1.07967,0.71588,1.07913,0,0.000437867,0.000437867,0.000437867
614,15056.4,0.21785,0.20621,0.19388,0.81212,0,0.85648,0.79897,0.78653,0.67138,0.85648,0.79897,0.78653,0.58227,0.65935,1.10297,0.64846,1.08099,0,0.000436767,0.000436767,0.000436767
615,15081,0.21867,0.1855,0.20854,0.81112,0,0.92186,0.71915,0.87167,0.73726,0.92186,0.71915,0.87167,0.65979,0.65073,1.08224,0.63446,1.07971,0,0.000435668,0.000435668,0.000435668
616,15105.5,0.23059,0.18662,0.20464,0.81373,0,0.86928,0.78333,0.95676,0.81005,0.86928,0.78333,0.95676,0.72344,0.64966,1.07444,0.62394,1.0788,0,0.000434568,0.000434568,0.000434568
617,15130,0.23495,0.1806,0.21369,0.81242,0,0.87698,0.78333,0.94863,0.77092,0.87698,0.78333,0.94863,0.68175,0.65454,1.17041,0.62834,1.09209,0,0.000433468,0.000433468,0.000433468
618,15154.6,0.22763,0.1714,0.2181,0.80672,0,0.86285,0.78333,0.93975,0.75214,0.86285,0.78333,0.93975,0.67785,0.66826,1.22302,0.62939,1.09941,0,0.000432368,0.000432368,0.000432368
619,15179.1,0.22048,0.18636,0.21524,0.80969,0,0.84209,0.79369,0.94386,0.76361,0.84209,0.79369,0.94386,0.65714,0.65528,1.15704,0.63493,1.08085,0,0.000431268,0.000431268,0.000431268
620,15203.6,0.22062,0.20812,0.20473,0.81453,0,0.80674,0.96314,0.94511,0.74098,0.80674,0.96314,0.94511,0.63786,0.64614,1.07128,0.64063,1.07482,0,0.000430168,0.000430168,0.000430168
621,15228.2,0.21717,0.19746,0.19814,0.81152,0,0.82714,0.95989,0.93787,0.71682,0.82714,0.95989,0.93787,0.63453,0.6545,1.04155,0.63524,1.07703,0,0.000429068,0.000429068,0.000429068
622,15252.7,0.22251,0.18435,0.20797,0.81916,0,0.81488,0.8,0.95228,0.79662,0.81488,0.8,0.95228,0.70998,0.65504,1.07633,0.62502,1.08157,0,0.000427968,0.000427968,0.000427968
623,15277.2,0.22625,0.17873,0.19898,0.81822,0,0.84297,0.8,0.85883,0.73918,0.84297,0.8,0.85883,0.64552,0.65706,1.13076,0.62281,1.08794,0,0.000426868,0.000426868,0.000426868
624,15301.7,0.22093,0.21259,0.21162,0.82367,0,0.85819,0.79125,0.80519,0.68525,0.85819,0.79125,0.80519,0.59241,0.6552,1.16362,0.60909,1.08375,0,0.000425769,0.000425769,0.000425769
625,15326.1,0.22013,0.20246,0.20001,0.80607,0,0.84714,0.8,0.96078,0.73325,0.84714,0.8,0.96078,0.68307,0.65609,1.10512,0.60759,1.08321,0,0.000424669,0.000424669,0.000424669
626,15350.7,0.26323,0.20469,0.24617,0.82387,0,0.84922,0.8,0.96333,0.7699,0.84922,0.8,0.96333,0.68743,0.65912,1.05201,0.60251,1.08995,0,0.000423569,0.000423569,0.000423569
627,15375.1,0.24531,0.20278,0.21512,0.81834,0,0.86343,0.8,0.96561,0.74255,0.86343,0.8,0.96561,0.67783,0.66452,1.02527,0.59672,1.09436,0,0.000422469,0.000422469,0.000422469
628,15399.6,0.2193,0.18878,0.21059,0.81288,0,0.85092,0.8,0.89886,0.7165,0.85092,0.8,0.89886,0.63164,0.67611,1.06212,0.60919,1.10507,0,0.000421369,0.000421369,0.000421369
629,15424.2,0.2303,0.20494,0.20577,0.81896,0,0.87504,0.77115,0.90263,0.72187,0.87504,0.77115,0.90263,0.6362,0.67321,1.08723,0.61942,1.1048,0,0.000420269,0.000420269,0.000420269
